user_id,note_id,timestamp,is_same_college,is_same_branch,is_same_semester,semester_distance,is_enrolled_subject,user_semester,user_account_age_days,user_total_views,user_total_downloads,user_total_likes,user_total_bookmarks,user_total_chats,user_has_bio,note_page_count,note_file_size_kb,note_age_days,note_tag_count,note_is_processed,note_views_hist,note_downloads_hist,note_likes_hist,note_bookmarks_hist,note_download_view_ratio,user_subject_interaction_count,user_note_prior_views,user_uploader_affinity,semantic_affinity_score,target,interaction_source
synthetic_user_0142,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-03-04T18:42:54,1,1,1,0,1,3,180.1,3,1,0,0,0,0,0,0.58,0.0,0,0,28,15,7,5,0.5357,4,2,1,0.0,1,download
synthetic_user_0142,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-03-04T18:44:27,1,1,1,0,1,3,180.11,3,2,0,0,0,0,0,0.58,0.0,0,0,28,16,7,5,0.5714,5,2,1,0.0,1,chat
synthetic_user_0142,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-03-04T18:46:07,1,1,1,0,1,3,180.11,3,2,0,0,1,0,0,0.58,0.0,0,0,28,16,7,5,0.5714,6,2,1,0.0,1,bookmark
synthetic_user_0109,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-04T18:51:13,1,1,1,0,1,1,180.71,8,2,0,0,1,0,1,1.76,0.0,0,1,38,7,0,1,0.1842,9,6,1,0.0,1,chat
synthetic_user_0121,087164bc-8a57-44b1-bd06-0644f475917b,2026-03-05T19:50:39,1,1,1,0,1,3,185.93,2,0,0,0,2,0,0,0.58,0.0,0,0,21,6,2,0,0.2857,4,1,2,0.0,1,repeat_view
synthetic_user_0181,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-05T21:39:31,1,1,1,0,1,3,180.72,4,1,0,0,0,1,1,0.69,0.0,0,1,30,8,5,3,0.2667,5,3,1,0.0,1,download
synthetic_user_0172,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-03-05T21:41:08,1,1,1,0,1,3,189.84,11,4,1,1,3,0,1,0.58,0.0,0,0,29,9,2,2,0.3103,16,4,5,0.0,1,download
synthetic_user_0181,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-05T21:44:15,1,1,1,0,1,3,180.72,4,2,0,0,0,1,1,0.69,0.0,0,1,30,9,5,3,0.3,6,3,1,0.0,1,bookmark
synthetic_user_0172,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-03-05T21:51:58,1,1,1,0,1,3,189.85,11,5,1,1,3,0,1,0.58,0.0,0,0,29,10,2,2,0.3448,17,4,5,0.0,1,like
synthetic_user_0135,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-05T22:30:47,1,1,1,0,1,1,172.89,4,1,0,0,0,1,1,1.76,0.0,0,1,39,7,0,1,0.1795,5,4,1,0.0,1,download
synthetic_user_0135,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-05T22:32:18,1,1,1,0,1,1,172.89,4,2,0,0,0,1,1,1.76,0.0,0,1,39,8,0,1,0.2051,6,4,1,0.0,1,like
synthetic_user_0146,087164bc-8a57-44b1-bd06-0644f475917b,2026-03-06T00:37:31,1,1,1,0,1,3,172.24,4,1,0,0,1,0,0,0.58,0.0,0,0,23,6,2,0,0.2609,3,1,2,0.0,1,download
synthetic_user_0069,dcd20897-e14a-43fc-b2ba-66bb4a569874,2026-03-06T01:39:58,1,1,1,0,1,3,192.55,5,2,1,0,1,0,1,0.69,0.0,0,1,23,10,4,3,0.4348,9,1,2,0.0,1,chat
synthetic_user_0193,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-06T06:35:04,1,1,1,0,1,3,180.52,4,3,1,2,0,0,1,0.69,0.0,0,1,30,9,5,4,0.3,10,1,2,0.0,1,repeat_view
synthetic_user_0167,087164bc-8a57-44b1-bd06-0644f475917b,2026-03-06T20:06:55,1,1,1,0,1,3,173.55,9,3,0,1,1,0,0,0.58,0.0,0,0,24,7,2,0,0.2917,13,1,3,0.0,1,download
synthetic_user_0167,087164bc-8a57-44b1-bd06-0644f475917b,2026-03-06T20:20:18,1,1,1,0,1,3,173.56,9,4,0,1,1,0,0,0.58,0.0,0,0,24,8,2,0,0.3333,14,1,4,0.0,1,bookmark
synthetic_user_0130,ea97dfce-6731-4b1d-9b03-485d04de4867,2026-03-07T02:25:15,1,1,1,0,1,3,193.45,4,2,0,0,0,0,3,1.03,0.0,0,1,15,4,1,1,0.2667,6,4,1,0.0,1,download
synthetic_user_0114,95461cac-4301-4ade-8b3c-98201e8731db,2026-03-07T02:43:55,1,1,1,0,1,3,182.16,3,0,0,0,0,1,1,0.41,0.0,0,1,13,3,1,0,0.2308,3,3,0,0.0,1,download
synthetic_user_0043,bd6bddb1-3e29-4767-a194-6196e46f7456,2026-03-07T05:08:44,1,1,1,0,1,3,186.78,3,1,0,0,0,0,1,0.41,0.0,0,1,17,5,1,1,0.2941,4,1,1,0.0,1,repeat_view
synthetic_user_0078,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-03-07T07:41:35,1,1,1,0,1,3,177.18,8,1,0,0,0,0,3,1.03,0.0,0,1,24,8,3,3,0.3333,7,1,1,0.0,1,download
synthetic_user_0189,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-07T08:19:24,1,1,1,0,1,3,188.09,5,1,0,0,1,1,1,0.69,0.0,0,1,32,9,5,4,0.2812,7,4,2,0.0,1,download
synthetic_user_0043,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-03-07T18:10:31,1,1,1,0,1,3,187.33,4,1,0,0,0,0,1,0.69,0.0,0,1,20,6,0,1,0.3,5,1,1,0.0,1,repeat_view
synthetic_user_0020,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-03-07T21:07:08,1,1,1,0,1,3,176.42,1,0,0,0,1,1,1,0.58,0.0,0,0,17,6,3,1,0.3529,2,1,1,0.0,1,repeat_view
synthetic_user_0020,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-03-07T21:17:26,1,1,1,0,1,3,176.42,2,0,0,0,1,1,1,0.58,0.0,0,0,18,6,3,1,0.3333,3,2,1,0.0,1,download
synthetic_user_0038,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-07T22:03:20,1,1,1,0,1,1,182.58,3,1,0,1,0,0,1,1.76,0.0,0,1,41,8,1,1,0.1951,5,3,1,0.0,1,download
synthetic_user_0038,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-07T22:21:59,1,1,1,0,1,1,182.59,3,2,0,1,0,0,1,1.76,0.0,0,1,41,9,1,1,0.2195,6,3,1,0.0,1,chat
synthetic_user_0132,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-08T00:42:20,1,1,1,0,1,3,183.57,8,2,0,1,1,1,0,0.41,0.0,0,0,34,12,4,4,0.3529,12,5,1,0.0,1,download
synthetic_user_0144,59bf0b38-d7b5-4024-a66e-a03f1b47095d,2026-03-08T00:49:36,1,1,1,0,1,3,179.19,9,1,1,1,0,0,3,1.03,0.0,0,1,20,6,3,0,0.3,12,1,1,0.0,1,download
synthetic_user_0167,087164bc-8a57-44b1-bd06-0644f475917b,2026-03-08T03:23:22,1,1,1,0,1,3,174.86,9,4,0,2,1,0,0,0.58,0.0,0,0,24,8,2,1,0.3333,15,1,4,0.0,1,repeat_view
synthetic_user_0193,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-08T21:23:34,1,1,1,0,1,3,183.14,6,3,1,2,0,0,1,0.41,0.0,0,1,23,7,2,2,0.3043,12,1,2,0.0,1,repeat_view
synthetic_user_0193,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-08T21:35:28,1,1,1,0,1,3,183.15,7,3,1,2,0,0,1,0.41,0.0,0,1,24,7,2,2,0.2917,13,2,2,0.0,1,download
synthetic_user_0080,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-08T23:22:12,1,1,1,0,1,1,181.22,5,1,0,0,1,0,1,1.76,0.0,0,1,41,9,1,1,0.2195,3,1,1,0.0,1,repeat_view
synthetic_user_0178,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-09T03:00:41,1,1,1,0,1,1,182.53,4,0,0,0,0,0,1,1.76,0.0,0,1,43,9,1,1,0.2093,4,4,0,0.0,1,download
synthetic_user_0197,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-09T07:48:54,1,1,1,0,1,4,176.03,9,4,1,0,4,0,0,0.47,0.0,0,0,147,45,11,4,0.3061,18,9,1,0.0,1,download
synthetic_user_0197,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-09T07:53:35,1,1,1,0,1,4,176.03,9,5,1,0,4,0,0,0.47,0.0,0,0,147,46,11,4,0.3129,19,9,1,0.0,1,like
synthetic_user_0197,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-09T08:00:14,1,1,1,0,1,4,176.04,9,5,2,0,4,0,0,0.47,0.0,0,0,147,46,12,4,0.3129,20,9,1,0.0,1,chat
synthetic_user_0067,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-09T20:53:15,0,0,0,2,0,3,189.78,11,1,1,0,2,0,1,1.76,0.0,0,1,44,10,1,1,0.2273,1,1,0,0.0,1,download
synthetic_user_0062,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-09T22:07:22,1,1,1,0,1,3,190.08,4,2,2,0,1,0,1,0.69,0.0,0,1,29,12,4,3,0.4138,9,1,1,0.0,1,download
synthetic_user_0062,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-09T22:22:50,1,1,1,0,1,3,190.09,4,3,2,0,1,0,1,0.69,0.0,0,1,29,13,4,3,0.4483,10,1,2,0.0,1,bookmark
synthetic_user_0167,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-10T19:04:11,1,1,1,0,1,3,177.51,10,4,0,2,1,0,3,1.03,0.0,0,1,18,10,4,3,0.5556,16,1,4,0.0,1,repeat_view
synthetic_user_0167,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-10T19:08:15,1,1,1,0,1,3,177.51,11,4,0,2,1,0,3,1.03,0.0,0,1,19,10,4,3,0.5263,17,2,4,0.0,1,download
synthetic_user_0167,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-10T19:10:34,1,1,1,0,1,3,177.51,11,5,0,2,1,0,3,1.03,0.0,0,1,19,11,4,3,0.5789,18,2,4,0.0,1,like
synthetic_user_0141,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-11T04:39:23,0,0,0,2,0,3,205.46,6,0,0,0,1,0,1,1.76,0.0,0,1,44,11,1,1,0.25,1,1,0,0.0,1,repeat_view
synthetic_user_0141,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-11T04:54:20,0,0,0,2,0,3,205.48,7,0,0,0,1,0,1,1.76,0.0,0,1,45,11,1,1,0.2444,2,2,0,0.0,1,download
synthetic_user_0131,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-11T22:22:04,1,1,1,0,1,3,205.46,2,0,0,0,0,0,3,1.03,0.0,0,1,20,11,5,3,0.55,1,1,0,0.0,1,chat
synthetic_user_0132,581c8e36-7a51-4e8e-ac1d-6e9c1d54940f,2026-03-12T00:56:39,1,1,1,0,1,3,187.58,8,3,0,1,1,1,3,1.03,0.0,0,1,15,3,2,0,0.2,13,1,1,0.0,1,repeat_view
synthetic_user_0171,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-12T04:38:54,1,1,0,1,0,3,194.0,6,4,2,1,2,0,0,0.47,0.0,0,0,150,46,12,4,0.3067,2,1,3,0.0,1,repeat_view
synthetic_user_0170,59bf0b38-d7b5-4024-a66e-a03f1b47095d,2026-03-12T05:56:02,1,1,1,0,1,3,198.98,5,1,0,0,1,0,3,1.03,0.0,0,1,21,7,3,0,0.3333,7,4,2,0.0,1,download
synthetic_user_0091,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-13T06:14:45,1,1,1,0,1,3,186.63,8,0,0,0,1,0,3,1.03,0.0,0,1,22,11,5,3,0.5,8,1,1,0.0,1,download
synthetic_user_0091,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-13T06:23:10,1,1,1,0,1,3,186.64,8,1,0,0,1,0,3,1.03,0.0,0,1,22,12,5,3,0.5455,9,1,2,0.0,1,like
synthetic_user_0067,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-13T07:01:23,1,1,1,0,1,3,193.2,12,2,1,0,2,0,1,0.41,0.0,0,1,25,8,2,2,0.32,13,1,3,0.0,1,download
synthetic_user_0073,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-13T19:35:59,1,1,0,1,0,3,188.43,5,2,1,0,0,0,0,0.47,0.0,0,0,151,46,12,4,0.3046,2,1,2,0.0,1,repeat_view
synthetic_user_0091,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-14T05:19:46,1,1,0,1,0,3,187.6,8,1,1,0,1,0,0,0.47,0.0,0,0,153,46,12,4,0.3007,1,1,2,0.0,1,repeat_view
synthetic_user_0145,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-14T05:22:24,1,1,0,1,0,3,196.66,4,1,0,1,1,0,0,0.47,0.0,0,0,154,46,12,4,0.2987,1,1,1,0.0,1,download
synthetic_user_0145,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-14T05:24:45,1,1,0,1,0,3,196.66,4,2,0,1,1,0,0,0.47,0.0,0,0,154,47,12,4,0.3052,2,1,2,0.0,1,like
synthetic_user_0145,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-14T05:26:54,1,1,0,1,0,3,196.66,4,2,1,1,1,0,0,0.47,0.0,0,0,154,47,13,4,0.3052,3,1,2,0.0,1,bookmark
synthetic_user_0093,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-14T18:16:52,1,1,0,1,0,3,208.41,5,3,1,2,0,0,0,0.47,0.0,0,0,154,47,13,5,0.3052,1,1,1,0.0,1,repeat_view
synthetic_user_0140,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-14T19:52:26,1,1,1,0,1,3,204.02,4,2,1,1,2,0,0,0.41,0.0,0,0,35,13,4,4,0.3714,10,1,3,0.0,1,download
synthetic_user_0140,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-14T19:53:29,1,1,1,0,1,3,204.02,4,3,1,1,2,0,0,0.41,0.0,0,0,35,14,4,4,0.4,11,1,4,0.0,1,like
synthetic_user_0062,95461cac-4301-4ade-8b3c-98201e8731db,2026-03-14T23:48:52,1,1,1,0,1,3,195.15,5,3,2,1,1,0,1,0.41,0.0,0,1,14,4,1,0,0.2857,12,1,2,0.0,1,download
synthetic_user_0021,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-15T02:04:49,1,1,1,0,1,3,203.02,5,0,0,0,1,1,1,0.69,0.0,0,1,30,13,4,4,0.4333,6,4,1,0.0,1,download
synthetic_user_0192,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-15T02:43:32,1,1,1,0,1,4,181.21,6,2,0,0,1,0,0,0.47,0.0,0,0,156,47,13,5,0.3013,5,3,2,0.0,1,download
synthetic_user_0061,c5310615-4076-41e9-9064-736593600471,2026-03-15T19:37:30,1,1,1,0,1,3,192.97,2,0,0,0,0,0,0,1.03,0.0,0,0,26,9,1,3,0.3462,2,1,0,0.0,1,download
synthetic_user_0061,c5310615-4076-41e9-9064-736593600471,2026-03-15T19:40:20,1,1,1,0,1,3,192.97,2,1,0,0,0,0,0,1.03,0.0,0,0,26,10,1,3,0.3846,3,1,1,0.0,1,bookmark
synthetic_user_0067,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-16T02:18:40,1,1,1,0,1,3,196.0,12,3,1,0,2,0,1,0.41,0.0,0,1,25,9,2,2,0.36,14,1,4,0.0,1,repeat_view
synthetic_user_0120,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-16T23:40:45,1,1,1,0,1,3,206.15,6,3,0,0,1,0,0,0.41,0.0,0,0,36,14,5,4,0.3889,7,1,2,0.0,1,chat
synthetic_user_0172,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-03-17T00:18:38,1,1,1,0,1,3,200.95,11,5,2,1,3,0,0,0.58,0.0,0,0,29,16,7,6,0.5517,18,1,5,0.0,1,repeat_view
synthetic_user_0172,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-03-17T00:34:33,1,1,1,0,1,3,200.96,12,5,2,1,3,0,0,0.58,0.0,0,0,30,16,7,6,0.5333,19,2,5,0.0,1,chat
synthetic_user_0173,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-17T01:47:54,1,1,1,0,1,3,205.83,8,6,1,2,2,1,1,0.69,0.0,0,1,31,14,4,4,0.4516,19,5,2,0.0,1,download
synthetic_user_0173,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-17T02:03:07,1,1,1,0,1,3,205.84,8,7,1,2,2,1,1,0.69,0.0,0,1,31,15,4,4,0.4839,20,5,2,0.0,1,chat
synthetic_user_0103,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-17T06:16:14,1,1,1,0,1,3,184.41,7,2,1,1,2,0,1,0.41,0.0,0,1,26,9,2,2,0.3462,13,1,1,0.0,1,repeat_view
synthetic_user_0103,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-17T06:42:49,1,1,1,0,1,3,184.43,9,2,1,1,2,0,1,0.41,0.0,0,1,27,9,2,2,0.3333,15,2,1,0.0,1,chat
synthetic_user_0124,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-03-18T07:01:47,1,1,1,0,1,3,208.59,7,1,1,1,1,0,1,0.58,0.0,0,0,20,7,3,1,0.35,9,1,1,0.0,1,download
synthetic_user_0095,95461cac-4301-4ade-8b3c-98201e8731db,2026-03-19T04:06:08,1,1,1,0,1,3,205.22,7,0,0,0,0,1,1,0.41,0.0,0,1,15,5,1,0,0.3333,4,1,0,0.0,1,download
synthetic_user_0181,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-19T08:58:54,1,1,1,0,1,3,194.19,5,2,0,1,0,1,1,0.69,0.0,0,1,31,15,4,4,0.4839,7,1,1,0.0,1,repeat_view
synthetic_user_0181,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-19T09:01:57,1,1,1,0,1,3,194.19,6,2,0,1,0,1,1,0.69,0.0,0,1,32,15,4,4,0.4688,8,2,1,0.0,1,download
synthetic_user_0181,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-03-19T09:12:21,1,1,1,0,1,3,194.2,6,3,0,1,0,1,1,0.69,0.0,0,1,32,16,4,4,0.5,9,2,2,0.0,1,like
synthetic_user_0063,bd6bddb1-3e29-4767-a194-6196e46f7456,2026-03-19T20:34:39,1,1,1,0,1,3,199.29,6,0,0,0,0,1,1,0.41,0.0,0,1,20,5,1,1,0.25,5,1,0,0.0,1,chat
synthetic_user_0178,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-03-20T02:16:52,1,1,1,0,1,1,193.5,5,1,0,0,0,0,1,1.76,0.0,0,1,49,12,1,1,0.2449,6,5,1,0.0,1,download
synthetic_user_0150,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-20T03:44:11,1,1,1,0,1,3,190.37,1,1,1,0,0,0,1,0.69,0.0,0,1,32,10,5,4,0.3125,3,1,1,0.0,1,repeat_view
synthetic_user_0150,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-20T03:46:44,1,1,1,0,1,3,190.37,2,1,1,0,0,0,1,0.69,0.0,0,1,33,10,5,4,0.303,4,2,1,0.0,1,download
synthetic_user_0110,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-03-21T01:27:08,1,1,1,0,1,3,186.7,10,3,0,0,3,1,1,0.69,0.0,0,1,23,6,0,1,0.2609,16,1,3,0.0,1,repeat_view
synthetic_user_0110,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-03-21T01:35:20,1,1,1,0,1,3,186.7,11,3,0,0,3,1,1,0.69,0.0,0,1,24,6,0,1,0.25,17,2,3,0.0,1,download
synthetic_user_0118,581c8e36-7a51-4e8e-ac1d-6e9c1d54940f,2026-03-21T01:52:34,1,1,1,0,1,3,200.34,5,1,0,1,1,0,3,1.03,0.0,0,1,17,3,2,0,0.1765,8,1,1,0.0,1,download
synthetic_user_0118,581c8e36-7a51-4e8e-ac1d-6e9c1d54940f,2026-03-21T01:57:28,1,1,1,0,1,3,200.34,5,2,0,1,1,0,3,1.03,0.0,0,1,17,4,2,0,0.2353,9,1,2,0.0,1,like
synthetic_user_0118,581c8e36-7a51-4e8e-ac1d-6e9c1d54940f,2026-03-21T02:01:09,1,1,1,0,1,3,200.34,5,2,1,1,1,0,3,1.03,0.0,0,1,17,4,3,0,0.2353,10,1,2,0.0,1,chat
synthetic_user_0118,581c8e36-7a51-4e8e-ac1d-6e9c1d54940f,2026-03-21T02:01:15,1,1,1,0,1,3,200.34,5,2,1,1,2,0,3,1.03,0.0,0,1,17,4,3,0,0.2353,11,1,2,0.0,1,bookmark
synthetic_user_0081,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-03-21T05:06:57,1,1,1,0,1,3,201.89,5,3,2,0,2,1,1,0.41,0.0,0,1,20,7,3,3,0.35,4,1,2,0.0,1,repeat_view
synthetic_user_0081,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-03-21T05:17:05,1,1,1,0,1,3,201.89,6,3,2,0,2,1,1,0.41,0.0,0,1,21,7,3,3,0.3333,5,2,2,0.0,1,download
synthetic_user_0081,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-03-21T05:20:42,1,1,1,0,1,3,201.9,6,4,2,0,2,1,1,0.41,0.0,0,1,21,8,3,3,0.381,6,2,3,0.0,1,like
synthetic_user_0095,95461cac-4301-4ade-8b3c-98201e8731db,2026-03-21T22:52:50,1,1,1,0,1,3,208.0,7,1,0,0,0,1,1,0.41,0.0,0,1,15,6,1,0,0.4,5,1,1,0.0,1,repeat_view
synthetic_user_0163,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-21T23:09:24,1,1,1,0,1,3,216.25,7,3,0,2,0,0,3,1.03,0.0,0,1,22,12,6,3,0.5455,11,1,3,0.0,1,repeat_view
synthetic_user_0163,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-21T23:23:09,1,1,1,0,1,3,216.26,8,3,0,2,0,0,3,1.03,0.0,0,1,23,12,6,3,0.5217,12,2,3,0.0,1,download
synthetic_user_0163,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-21T23:24:53,1,1,1,0,1,3,216.26,8,4,0,2,0,0,3,1.03,0.0,0,1,23,13,6,3,0.5652,13,2,4,0.0,1,like
synthetic_user_0031,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-03-23T03:48:25,1,1,1,0,1,3,204.84,6,4,1,1,1,0,1,0.58,0.0,0,0,30,10,3,2,0.3333,5,1,3,0.0,1,chat
synthetic_user_0180,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-23T07:17:54,1,1,1,0,1,3,197.33,12,3,1,1,3,0,1,0.41,0.0,0,1,28,9,2,2,0.3214,15,1,5,0.0,1,download
synthetic_user_0180,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-03-23T07:36:18,1,1,1,0,1,3,197.34,12,4,1,1,3,0,1,0.41,0.0,0,1,28,10,2,2,0.3571,16,1,6,0.0,1,chat
synthetic_user_0092,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-23T20:20:35,1,1,1,0,1,3,203.43,2,1,1,0,0,0,0,0.41,0.0,0,0,36,14,5,4,0.3889,4,1,1,0.0,1,repeat_view
synthetic_user_0140,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-03-23T20:23:08,1,1,1,0,1,3,213.04,5,3,2,1,2,0,1,0.41,0.0,0,1,22,8,4,3,0.3636,13,1,4,0.0,1,download
synthetic_user_0140,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-03-23T20:24:29,1,1,1,0,1,3,213.04,5,4,2,1,2,0,1,0.41,0.0,0,1,22,9,4,3,0.4091,14,1,5,0.0,1,like
synthetic_user_0092,85526add-cd5a-4107-a07e-62ff3f493082,2026-03-23T20:31:43,1,1,1,0,1,3,203.44,3,1,1,0,0,0,0,0.41,0.0,0,0,37,14,5,4,0.3784,5,2,1,0.0,1,download
synthetic_user_0067,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-03-23T20:33:39,1,1,1,0,1,3,203.76,14,3,1,0,2,0,1,0.69,0.0,0,1,35,11,5,4,0.3143,16,1,4,0.0,1,download
synthetic_user_0095,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-24T19:39:05,1,1,1,0,1,3,210.87,9,1,0,0,0,1,3,1.03,0.0,0,1,24,13,7,3,0.5417,7,1,1,0.0,1,download
synthetic_user_0095,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-24T19:42:44,1,1,1,0,1,3,210.87,9,2,0,0,0,1,3,1.03,0.0,0,1,24,14,7,3,0.5833,8,1,2,0.0,1,like
synthetic_user_0163,5a0f55cf-16af-4459-9030-0c7c6e11207f,2026-03-25T01:46:50,1,1,1,0,1,3,219.36,8,4,1,2,0,0,0,0.58,0.0,0,0,21,9,2,2,0.4286,14,1,4,0.0,1,repeat_view
synthetic_user_0129,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-03-25T23:01:58,1,1,0,1,0,3,219.57,4,2,1,0,0,0,0,0.47,0.0,0,0,165,48,13,5,0.2909,1,1,2,0.0,1,repeat_view
synthetic_user_0167,ea97dfce-6731-4b1d-9b03-485d04de4867,2026-03-26T05:49:29,1,1,1,0,1,3,192.96,11,5,1,2,1,0,3,1.03,0.0,0,1,16,5,1,1,0.3125,19,1,4,0.0,1,repeat_view
synthetic_user_0167,ea97dfce-6731-4b1d-9b03-485d04de4867,2026-03-26T05:51:34,1,1,1,0,1,3,192.96,12,5,1,2,1,0,3,1.03,0.0,0,1,17,5,1,1,0.2941,20,2,4,0.0,1,download
synthetic_user_0086,a18002e2-24a3-4da4-b558-ea8cadcb047e,2026-03-27T02:02:01,1,1,1,0,1,3,193.68,6,2,0,0,1,0,0,0.58,0.0,0,0,35,13,4,3,0.3714,9,3,3,0.0,1,download
synthetic_user_0091,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-03-27T03:10:36,1,1,1,0,1,3,200.51,11,1,1,0,1,0,3,1.03,0.0,0,1,24,14,8,3,0.5833,12,1,2,0.0,1,repeat_view
synthetic_user_0089,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-03-27T03:57:48,1,1,1,0,1,3,195.46,3,1,0,0,0,0,1,0.41,0.0,0,1,19,9,3,2,0.4737,4,1,1,0.0,1,repeat_view
synthetic_user_0089,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-03-27T04:07:51,1,1,1,0,1,3,195.46,4,1,0,0,0,0,1,0.41,0.0,0,1,20,9,3,2,0.45,5,2,1,0.0,1,download
synthetic_user_0089,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-03-27T04:12:43,1,1,1,0,1,3,195.47,4,2,0,0,0,0,1,0.41,0.0,0,1,20,10,3,2,0.5,6,2,2,0.0,1,chat
